Date,Match,Competition,Duration,Team,Scheme,Goals,Difference in Goals/xG,xG,Shots,Shot on target percentage,Shots on target,Passes,Passes accurate,"Possession, %",Losses,Losses Low,Corners with shots percentage,Losses Medium,Losses High,Recoveries,Recoveries Low,Penalty conversion percentage,Recoveries Medium,Recoveries High,Crossing percentage,Duels,Duels won,Offensive duels percentage,Shots from outside penalty area,Shots from outside penalty area on target,Positional attacks,Positional attacks with shots,Counterattacks,Shots against on target percentage,Counterattacks with shots,Corners,Defensive duels percentage,Corners with shots,Free kicks,Aerial duels percentage,Free kicks with shots,Penalties,Sliding tackle percentage,Penalties converted,Crosses,Crosses accurate,Deep completed crosses,Deep completed passes,Penalty area entries (runs,Penalty area entries (runs crosses),Touches in penalty area,Passes percentage,Offensive duels,Offensive duels won,Offsides,Conceded goals,Shots against,Shots against on target,Defensive duels,Defensive duels won,Aerial duels,Aerial duels won,Sliding tackles,Duels percentage,Sliding tackles successful,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes,Forward passes accurate,Forward passes percentage,Back passes,Back passes accurate,Back passes percentage,Lateral passes,Lateral passes accurate,Lateral passes percentage,Long passes,Long passes accurate,Long passes percentage,Passes to final third,Passes to final third accurate,Passes to final third percentage,Progressive passes,Progressive passes accurate,Progressive passes percentage,Smart passes,Smart passes accurate,Smart passes percentage,Throw ins,Throw ins accurate,Throw in percentage,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA,Minute
2023-09-21,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,16,UC San Diego Tritons,4-3-2-1 (100.0%),0,-0.01,0.01,1,1.0,1,58,45,27.62,24,5,,7,12,20,12,,6,2,0.0,38,10,0.1111111111111111,1,1,5,1,0,,0,0,0.4166666666666667,0,1,0.25,0,0,0.0,0,2,0,0,0,3,0,0,0.7758620689655172,9,1,0,0,0,0,12,5,12,3,1,0.2631578947368421,0,14,3,0,0,0,28,20,0.7142857142857143,9,8,0.8888888888888888,13,11,0.8461538461538461,13,8,0.6153846153846154,13,8,0.6153846153846154,15,10,0.6666666666666666,0,0,,3,3,1.0,1,19.69,3.22,22.41,32.23,21.52,29.0,31-45
2023-09-21,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,20,San Diego Toreros,3-5-2 (100.0%),1,0.8200000000000001,0.18,3,0.6666666666666666,2,87,70,50.81,26,4,0.0,13,9,17,8,,5,4,0.5,60,26,0.3333333333333333,2,1,6,2,0,1.0,0,1,0.5789473684210527,0,0,0.38461538461538464,0,0,,0,2,1,0,4,5,2,6,0.8045977011494253,21,7,0,0,2,2,19,11,13,5,0,0.43333333333333335,0,11,7,6,1,0,34,21,0.6176470588235294,18,17,0.9444444444444444,31,29,0.9354838709677419,15,9,0.6,11,8,0.7272727272727273,25,19,0.76,0,0,,3,2,0.6666666666666666,3,17.24,3.22,17.24,20.73,23.87,5.6,76-90
2023-09-21,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,20,UC San Diego Tritons,4-3-2-1 (100.0%),0,-0.35,0.35,3,0.6666666666666666,2,78,58,49.19,31,2,0.5,11,18,23,10,,11,2,0.5,60,30,0.42105263157894735,1,1,8,2,0,1.0,0,2,0.6666666666666666,1,1,0.46153846153846156,0,0,,0,6,3,3,1,7,0,4,0.7435897435897436,19,8,0,1,2,2,21,14,13,6,0,0.5,0,7,5,1,0,0,29,17,0.5862068965517241,9,9,1.0,29,24,0.8275862068965517,8,4,0.5,16,9,0.5625,19,16,0.8421052631578947,0,0,,5,4,0.8,0,15.96,2.6,10.26,16.01,22.02,19.0,76-90
2023-09-28,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (0.0%),0,-0.04,0.04,1,1.0,1,21,12,13.77,16,5,,7,4,15,10,,5,0,,49,17,0.2,1,1,2,1,0,,0,0,0.5263157894736842,0,0,0.2,0,0,,0,0,0,0,0,0,0,0,0.5714285714285714,15,3,0,0,0,0,19,10,10,2,0,0.3469387755102041,0,13,7,3,0,0,9,3,0.3333333333333333,3,2,0.6666666666666666,5,5,1.0,5,1,0.2,2,0,0.0,5,1,0.2,0,0,,2,2,1.0,3,21.19,1.4,23.81,29.47,19.88,13.0,61-75
2023-09-28,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0.0,0.0,0,,0,46,36,35.79,21,4,,8,9,15,8,,7,0,,34,15,0.1,0,0,2,0,0,1.0,0,0,0.625,0,0,0.5833333333333334,0,0,,0,0,0,0,0,0,0,0,0.782608695652174,10,1,0,0,1,1,8,5,12,7,0,0.4411764705882353,0,6,2,1,0,0,18,10,0.5555555555555556,9,9,1.0,12,12,1.0,11,5,0.45454545454545453,8,5,0.625,12,7,0.5833333333333334,0,0,,4,2,0.5,0,13.45,3.54,23.91,0.0,24.89,22.25,1-15
2023-09-28,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),2,1.42,0.58,4,0.75,3,40,30,48.85,12,0,,4,8,13,5,,3,5,0.6666666666666666,34,16,0.4444444444444444,1,0,6,3,0,,0,0,1.0,0,0,0.42857142857142855,0,0,,0,3,2,2,1,5,1,5,0.75,18,8,0,0,0,0,4,4,7,3,0,0.47058823529411764,0,6,1,1,0,0,15,9,0.6,5,5,1.0,15,12,0.8,7,4,0.5714285714285714,7,5,0.7142857142857143,7,6,0.8571428571428571,1,0,0.0,3,3,1.0,0,11.9,2.5,17.5,17.68,23.91,18.67,16-30
2023-09-28,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (72.89%),1,0.55,0.45,2,0.5,1,31,26,26.66,11,1,0.0,3,7,14,7,,4,3,1.0,29,17,0.6666666666666666,0,0,3,0,0,,0,1,0.8571428571428571,0,2,0.4444444444444444,1,0,,0,1,1,1,1,1,0,3,0.8387096774193549,6,4,0,0,0,0,7,6,9,4,0,0.5862068965517241,0,2,1,1,0,0,13,9,0.6923076923076923,6,6,1.0,6,5,0.8333333333333334,9,5,0.5555555555555556,7,6,0.8571428571428571,10,8,0.8,1,1,1.0,0,0,,1,18.1,2.58,29.03,6.76,21.86,47.0,46-60
2023-09-28,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-2-3-1 (0.0%),0,-0.06,0.06,4,0.0,0,96,77,86.23,20,0,0.0,5,15,16,4,,8,4,0.375,49,27,0.47368421052631576,1,0,10,3,0,1.0,0,1,0.8,0,2,0.5,0,0,,0,8,3,3,2,8,0,3,0.8020833333333334,19,9,1,0,1,1,15,12,10,5,0,0.5510204081632653,0,4,1,2,0,0,33,23,0.696969696969697,10,10,1.0,47,41,0.8723404255319149,12,8,0.6666666666666666,20,14,0.7,22,18,0.8181818181818182,1,0,0.0,8,8,1.0,1,15.47,4.57,12.5,17.02,23.96,1.7,61-75
2023-09-28,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-2-3-1 (0.11%),0,-0.06,0.06,1,0.0,0,69,60,73.34,11,2,0.0,4,5,9,6,,2,1,0.6666666666666666,29,11,0.14285714285714285,1,0,6,1,0,1.0,0,1,0.3333333333333333,0,0,0.5555555555555556,0,0,,0,3,2,2,1,4,0,2,0.8695652173913043,7,1,0,1,1,1,6,2,9,5,0,0.3793103448275862,0,4,2,3,0,0,25,20,0.8,16,15,0.9375,25,23,0.92,16,12,0.75,12,11,0.9166666666666666,17,14,0.8235294117647058,0,0,,3,3,1.0,1,14.65,6.27,23.19,21.01,24.27,8.5,46-60
2023-09-28,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-2-3-1 (100.0%),0,0.0,0.0,0,,0,61,50,51.15,15,5,,5,5,7,6,,1,0,,34,15,0.0,0,0,1,0,0,1.0,0,0,0.5555555555555556,0,1,0.14285714285714285,0,0,,0,0,0,0,1,2,0,2,0.819672131147541,4,0,0,2,4,4,18,10,7,1,0,0.4411764705882353,0,8,2,3,0,0,21,13,0.6190476190476191,7,7,1.0,31,30,0.967741935483871,10,5,0.5,8,4,0.5,14,10,0.7142857142857143,0,0,,3,3,1.0,0,17.33,4.07,16.39,0.0,22.99,4.8,16-30
2023-09-28,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-2-3-1 (100.0%),0,-0.16,0.16,2,0.5,1,120,108,64.21,16,2,1.0,8,6,15,7,,5,3,0.0,34,17,0.375,1,1,7,1,0,,0,1,0.9,1,0,0.3333333333333333,0,0,,0,2,0,0,3,3,0,6,0.9,8,3,0,0,0,0,10,9,12,4,0,0.5,0,10,0,1,0,0,28,27,0.9642857142857143,22,19,0.8636363636363636,57,54,0.9473684210526315,7,6,0.8571428571428571,13,13,1.0,23,19,0.8260869565217391,0,0,,4,3,0.75,2,19.56,8.57,5.83,20.33,20.68,4.56,1-15
2023-09-28,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,18,UC San Diego Tritons,4-4-2 (100.0%),0,-0.04,0.04,1,1.0,1,62,48,40.13,25,4,,7,14,26,11,,13,2,0.5,54,19,0.23809523809523808,1,1,7,1,1,,0,0,0.45454545454545453,0,0,0.36363636363636365,0,0,,0,2,1,1,1,4,1,1,0.7741935483870968,21,5,0,0,0,0,11,5,11,4,0,0.35185185185185186,0,7,2,4,0,0,29,19,0.6551724137931034,9,8,0.8888888888888888,18,16,0.8888888888888888,12,7,0.5833333333333334,8,4,0.5,18,13,0.7222222222222222,0,0,,6,4,0.6666666666666666,3,12.74,2.58,19.35,23.06,21.52,15.5,31-45
2023-09-28,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,18,UC Santa Barbara Gauchos,4-2-3-1 (100.0%),0,-0.34,0.34,3,0.0,0,135,112,59.87,23,2,,11,10,20,10,,7,3,0.4,54,32,0.5454545454545454,1,0,7,1,1,1.0,1,0,0.7619047619047619,0,1,0.36363636363636365,0,0,,0,5,2,2,3,9,0,6,0.8296296296296296,11,6,0,0,1,1,21,16,11,4,0,0.5925925925925926,0,6,2,4,0,0,42,26,0.6190476190476191,20,18,0.9,63,60,0.9523809523809523,15,8,0.5333333333333333,19,15,0.7894736842105263,22,17,0.7727272727272727,1,0,0.0,3,3,1.0,1,18.59,6.14,11.11,18.2,21.69,9.2,31-45
2023-09-28,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,19,UC San Diego Tritons,4-4-2 (0.0%),0,0.0,0.0,0,,0,48,31,39.14,27,7,,10,10,22,13,,9,0,1.0,54,30,0.5,0,0,4,0,0,,0,0,0.8461538461538461,0,0,0.5625,0,0,,0,1,1,1,2,3,0,2,0.6458333333333334,14,7,1,0,0,0,13,11,16,9,0,0.5555555555555556,0,5,2,2,1,0,24,12,0.5,6,4,0.6666666666666666,13,11,0.8461538461538461,8,3,0.375,12,5,0.4166666666666667,16,11,0.6875,2,1,0.5,3,2,0.6666666666666666,3,13.64,1.92,16.67,0.0,20.62,22.33,76-90
2023-09-28,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,19,UC Santa Barbara Gauchos,4-2-3-1 (0.0%),0,-0.4,0.4,3,0.0,0,96,78,60.86,25,1,,6,18,24,12,,8,4,0.5,54,22,0.15384615384615385,1,0,7,3,0,,0,0,0.5,0,0,0.4375,0,0,,0,4,2,2,0,6,0,2,0.8125,13,2,2,0,0,0,14,7,16,7,0,0.4074074074074074,0,7,0,8,0,0,31,20,0.6451612903225806,14,13,0.9285714285714286,46,42,0.9130434782608695,21,12,0.5714285714285714,26,16,0.6153846153846154,23,20,0.8695652173913043,0,0,,4,4,1.0,0,17.55,4.17,21.88,15.99,26.66,3.1,76-90
2023-10-01,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),0,-0.04,0.04,1,0.0,0,64,54,51.55,22,7,,8,7,9,3,,5,1,,23,9,0.42857142857142855,1,0,2,0,0,1.0,0,0,0.375,0,1,0.2857142857142857,0,0,,0,0,0,0,0,1,1,0,0.84375,7,3,0,0,1,1,8,3,7,2,0,0.391304347826087,0,11,7,2,0,0,21,15,0.7142857142857143,7,7,1.0,26,25,0.9615384615384616,4,3,0.75,7,4,0.5714285714285714,11,9,0.8181818181818182,1,0,0.0,4,3,0.75,2,17.77,3.37,6.25,24.9,20.24,4.0,61-75
2023-10-01,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),0,-0.16,0.16,3,0.6666666666666666,2,44,34,43.16,18,2,0.0,6,10,10,5,,4,1,0.5,27,14,0.6153846153846154,0,0,3,2,1,1.0,1,1,0.3333333333333333,0,0,0.75,0,0,0.0,0,2,1,1,1,4,0,5,0.7727272727272727,13,8,0,0,1,1,6,2,4,3,1,0.5185185185185185,0,7,2,2,1,0,20,12,0.6,6,6,1.0,14,13,0.9285714285714286,6,3,0.5,5,3,0.6,13,9,0.6923076923076923,1,0,0.0,4,2,0.5,1,14.82,2.93,13.64,13.48,22.22,8.67,46-60
2023-10-01,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),0,-0.16,0.16,3,0.6666666666666666,2,85,73,52.59,13,2,,2,9,15,6,,5,4,0.0,26,11,0.5,1,0,6,2,1,1.0,0,0,0.45454545454545453,0,0,0.4,0,0,0.0,0,2,0,0,3,4,0,3,0.8588235294117647,4,2,1,0,2,2,11,5,5,2,1,0.4230769230769231,0,9,1,1,0,0,27,20,0.7407407407407407,8,8,1.0,39,35,0.8974358974358975,4,1,0.25,10,5,0.5,11,6,0.5454545454545454,0,0,,3,3,1.0,1,19.52,5.67,4.71,20.64,18.63,5.57,16-30
2023-10-01,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),0,-0.63,0.63,2,0.5,1,53,47,47.51,14,3,,5,6,14,8,,4,2,1.0,25,12,0.0,0,0,5,3,0,,0,0,0.4,0,1,0.8333333333333334,0,0,,0,1,1,0,1,1,0,2,0.8867924528301887,4,0,0,0,0,0,10,4,6,5,0,0.48,0,11,2,2,0,0,18,15,0.8333333333333334,9,7,0.7777777777777778,19,18,0.9473684210526315,9,8,0.8888888888888888,6,5,0.8333333333333334,11,9,0.8181818181818182,0,0,,4,3,0.75,1,12.55,2.94,16.98,13.33,20.8,16.5,1-15
2023-10-01,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,-0.19,0.19,2,0.5,1,43,29,56.84,14,2,0.0,2,10,10,5,,2,3,0.3333333333333333,27,13,0.6666666666666666,2,1,4,1,0,1.0,0,1,0.38461538461538464,0,1,0.25,0,0,,0,3,1,2,0,3,1,1,0.6744186046511628,6,4,1,0,2,2,13,5,4,1,0,0.48148148148148145,0,6,3,2,0,0,19,12,0.631578947368421,5,4,0.8,15,11,0.7333333333333333,10,5,0.5,8,3,0.375,10,7,0.7,0,0,,1,1,1.0,0,11.0,3.07,23.26,23.6,27.39,10.0,46-60
2023-10-01,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,-0.32,0.32,2,1.0,2,65,50,47.41,20,5,1.0,4,11,15,9,,3,3,0.3333333333333333,26,15,0.5454545454545454,0,0,6,1,0,1.0,0,1,0.5,1,0,0.6,0,0,,0,3,1,1,0,4,1,4,0.7692307692307693,11,6,0,0,3,3,4,2,5,3,0,0.5769230769230769,0,5,1,2,0,0,19,14,0.7368421052631579,14,11,0.7857142857142857,19,16,0.8421052631578947,10,6,0.6,8,6,0.75,12,7,0.5833333333333334,1,0,0.0,3,3,1.0,0,16.55,3.82,15.38,8.25,20.69,14.75,16-30
2023-10-01,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,-0.44,0.44,3,0.3333333333333333,1,41,31,48.45,13,2,0.0,5,6,16,6,,8,2,0.3333333333333333,23,14,0.625,0,0,4,1,0,,0,3,0.5714285714285714,0,0,0.7142857142857143,0,0,,0,3,1,1,1,5,1,6,0.7560975609756098,8,5,2,0,0,0,7,4,7,5,0,0.6086956521739131,0,7,0,1,0,0,19,13,0.6842105263157895,4,3,0.75,12,10,0.8333333333333334,7,4,0.5714285714285714,11,7,0.6363636363636364,15,11,0.7333333333333333,1,1,1.0,3,2,0.6666666666666666,3,12.11,2.16,17.07,13.92,21.13,9.33,61-75
2023-10-01,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,-1.05,1.05,2,0.0,0,55,41,52.49,14,3,0.5,2,9,13,7,,4,2,0.25,25,13,0.6,0,0,4,0,0,1.0,0,2,1.0,1,1,0.16666666666666666,1,0,,0,4,1,1,1,3,0,4,0.7454545454545455,10,6,1,0,1,1,4,4,6,1,0,0.52,0,8,1,2,0,0,22,15,0.6818181818181818,6,6,1.0,17,15,0.8823529411764706,11,7,0.6363636363636364,12,7,0.5833333333333334,17,14,0.8235294117647058,1,1,1.0,3,2,0.6666666666666666,0,11.79,3.06,20.0,4.83,22.65,10.75,1-15
2023-10-01,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,16,Sacramento State Hornets,4-3-1-2 (100.0%),0,-0.15,0.15,2,1.0,2,130,116,77.27,16,0,0.3333333333333333,4,12,13,7,,3,3,0.0,29,16,0.5,2,2,6,0,0,1.0,0,3,0.2727272727272727,1,1,0.6,0,0,,0,4,0,1,2,6,2,5,0.8923076923076924,6,3,1,0,1,1,11,3,5,3,0,0.5517241379310345,0,4,2,2,0,0,38,34,0.8947368421052632,16,15,0.9375,56,49,0.875,8,5,0.625,14,11,0.7857142857142857,20,14,0.7,2,0,0.0,1,1,1.0,0,18.96,6.84,6.15,22.27,20.12,4.0,31-45
2023-10-01,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,16,UC San Diego Tritons,4-4-2 (100.0%),0,-0.3,0.3,1,1.0,1,31,26,22.73,9,2,,3,4,11,8,,3,0,0.5,29,13,0.7272727272727273,0,0,5,1,0,1.0,0,0,0.5,0,0,0.4,0,0,0.0,0,2,1,2,1,3,0,1,0.8387096774193549,11,8,1,0,2,2,6,3,5,2,1,0.4482758620689655,0,11,3,5,1,0,14,11,0.7857142857142857,5,5,1.0,8,7,0.875,7,4,0.5714285714285714,7,5,0.7142857142857143,9,7,0.7777777777777778,0,0,,2,1,0.5,0,15.37,1.82,22.58,11.83,21.23,13.83,31-45
2023-10-01,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,19,Sacramento State Hornets,4-3-1-2 (100.0%),0,-0.4,0.4,3,0.3333333333333333,1,86,71,59.03,26,5,,4,17,22,9,,8,5,0.6666666666666666,47,28,0.6666666666666666,0,0,10,3,0,1.0,0,0,0.5714285714285714,0,1,0.5555555555555556,0,0,,0,3,2,1,1,7,1,6,0.8255813953488372,21,14,1,0,1,1,7,4,9,5,0,0.5957446808510638,0,5,7,3,2,0,37,30,0.8108108108108109,10,10,1.0,32,29,0.90625,10,6,0.6,19,15,0.7894736842105263,18,17,0.9444444444444444,0,0,,5,3,0.6,0,14.59,3.58,11.63,16.8,21.09,15.0,76-90
2023-10-01,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,19,UC San Diego Tritons,4-4-2 (100.0%),0,-0.3,0.3,2,0.5,1,63,47,40.97,20,5,0.0,6,9,21,12,,5,4,0.6666666666666666,47,19,0.42857142857142855,1,1,4,2,0,1.0,0,1,0.3333333333333333,0,1,0.4444444444444444,0,0,0.0,0,3,2,2,1,3,0,3,0.746031746031746,7,3,0,0,1,1,21,7,9,4,2,0.40425531914893614,0,11,5,3,2,0,26,19,0.7307692307692307,7,5,0.7142857142857143,19,16,0.8421052631578947,9,4,0.4444444444444444,9,4,0.4444444444444444,16,10,0.625,0,0,,2,1,0.5,1,15.4,2.63,14.29,19.33,21.88,9.6,76-90
2023-10-05,UC San Diego Tritons - Cal State Fullerton Titans 1:4,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-4-2 (0.0%),1,0.8200000000000001,0.18,1,1.0,1,50,40,56.5,13,3,,5,5,8,6,,1,1,,15,7,0.0,0,0,3,1,0,1.0,0,0,0.7142857142857143,0,0,0.5,0,0,,0,0,0,0,3,5,0,2,0.8,5,0,1,0,2,2,7,5,2,1,0,0.4666666666666667,0,6,2,3,0,0,17,12,0.7058823529411765,7,7,1.0,15,14,0.9333333333333333,7,5,0.7142857142857143,5,4,0.8,13,6,0.46153846153846156,1,0,0.0,3,3,1.0,2,14.24,3.57,14.0,12.15,20.86,13.0,61-75
2023-10-05,UC San Diego Tritons - Cal State Fullerton Titans 1:4,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-4-2 (0.22%),0,-0.11,0.11,5,0.2,1,92,76,60.61,19,4,0.6666666666666666,3,12,18,8,,7,3,0.0,37,24,0.5,5,1,8,2,0,,0,3,0.7692307692307693,2,0,0.5,0,0,1.0,0,2,0,0,2,3,0,3,0.8260869565217391,12,6,1,0,0,0,13,10,6,3,1,0.6486486486486487,1,2,0,2,0,0,30,22,0.7333333333333333,13,13,1.0,28,23,0.8214285714285714,10,3,0.3,10,6,0.6,13,11,0.8461538461538461,0,0,,2,2,1.0,2,18.34,4.18,10.87,25.93,19.53,11.33,46-60
2023-10-05,UC San Diego Tritons - Cal State Fullerton Titans 1:4,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-4-2 (100.0%),0,-0.01,0.01,1,0.0,0,89,75,59.69,22,2,,11,9,13,7,,5,1,0.0,34,13,0.2,1,0,5,1,0,,0,0,0.7,0,0,0.4,0,0,,0,1,0,0,2,5,1,2,0.8426966292134831,10,2,0,0,0,0,10,7,5,2,0,0.38235294117647056,0,5,0,3,0,0,25,17,0.68,13,12,0.9230769230769231,36,32,0.8888888888888888,9,4,0.4444444444444444,7,4,0.5714285714285714,11,7,0.6363636363636364,0,0,,4,4,1.0,2,15.41,5.93,10.11,30.2,21.25,9.5,1-15
2023-10-05,UC San Diego Tritons - Cal State Fullerton Titans 1:4,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-4-2 (100.0%),1,0.64,0.36,2,0.5,1,91,73,63.12,19,2,0.0,7,10,17,7,,8,2,0.2,29,14,0.4375,0,0,4,1,0,,0,1,0.8333333333333334,0,1,0.0,0,0,,0,5,1,1,2,6,3,7,0.8021978021978022,16,7,1,0,0,0,6,5,3,0,0,0.4827586206896552,0,9,2,0,0,0,30,24,0.8,15,11,0.7333333333333333,32,27,0.84375,7,4,0.5714285714285714,10,8,0.8,16,12,0.75,0,0,,1,1,1.0,3,18.64,5.69,7.69,13.35,21.7,8.0,16-30
2023-10-05,UC San Diego Tritons - Cal State Fullerton Titans 1:4,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-2-3-1 (100.0%),0,-0.08,0.08,2,0.0,0,48,35,40.31,17,3,1.0,7,7,13,4,,8,1,0.25,34,19,0.3,0,0,4,0,0,,0,2,0.8,2,0,0.6,0,0,,0,4,1,1,0,2,0,3,0.7291666666666666,10,3,0,0,0,0,10,8,5,3,0,0.5588235294117647,0,3,1,0,0,0,23,17,0.7391304347826086,6,6,1.0,12,7,0.5833333333333334,5,3,0.6,8,6,0.75,10,7,0.7,0,0,,5,5,1.0,0,12.31,2.09,10.42,12.28,24.4,69.0,1-15
2023-10-05,UC San Diego Tritons - Cal State Fullerton Titans 1:4,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-2-3-1 (100.0%),0,-0.16,0.16,1,0.0,0,49,40,39.39,19,4,,7,8,15,8,,3,4,0.5,37,11,0.23076923076923078,0,0,6,1,0,1.0,0,0,0.5,0,0,0.3333333333333333,0,0,,0,2,1,1,1,2,1,4,0.8163265306122449,13,3,0,0,1,1,12,6,6,2,0,0.2972972972972973,0,12,3,2,0,0,26,20,0.7692307692307693,9,9,1.0,7,6,0.8571428571428571,7,5,0.7142857142857143,7,6,0.8571428571428571,14,12,0.8571428571428571,0,0,,3,2,0.6666666666666666,1,15.03,2.45,14.29,10.39,22.98,27.5,46-60
2023-10-05,UC San Diego Tritons - Cal State Fullerton Titans 1:4,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-2-3-1 (100.0%),0,-0.18,0.18,2,0.0,0,37,22,36.88,21,1,,10,10,16,7,,7,2,0.5,29,12,0.16666666666666666,1,0,4,2,0,1.0,0,0,0.5625,0,0,0.3333333333333333,0,0,,0,2,1,1,0,5,1,2,0.5945945945945946,6,1,0,1,1,1,16,9,3,1,0,0.41379310344827586,0,10,2,2,0,0,20,9,0.45,4,4,1.0,10,7,0.7,7,1,0.14285714285714285,9,5,0.5555555555555556,10,7,0.7,0,0,,3,3,1.0,2,12.97,2.47,18.92,19.14,22.7,11.4,16-30
2023-10-05,UC San Diego Tritons - Cal State Fullerton Titans 1:4,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-2-3-1 (100.0%),0,-0.6,0.6,4,0.5,2,38,27,43.5,15,0,0.25,2,13,11,2,,6,3,0.5,15,7,0.2857142857142857,2,1,6,1,0,1.0,0,4,1.0,1,2,0.0,0,0,,0,4,2,2,3,5,0,4,0.7105263157894737,7,2,0,1,1,1,5,5,2,0,0,0.4666666666666667,0,4,1,0,0,0,17,11,0.6470588235294118,4,4,1.0,9,6,0.6666666666666666,8,1,0.125,10,7,0.7,11,9,0.8181818181818182,0,0,,2,2,1.0,0,14.06,1.9,21.05,17.64,24.29,9.25,61-75
2023-10-05,UC San Diego Tritons - Cal State Fullerton Titans 1:4,United States. NCAA D1 Big West,16,Cal State Fullerton Titans,4-4-2 (100.0%),0,-0.05,0.05,2,0.0,0,93,78,68.95,20,2,,8,10,15,6,,9,0,,31,14,0.5,1,0,4,1,1,,1,0,0.8,0,1,0.25,0,0,,0,0,0,0,1,3,0,2,0.8387096774193549,12,6,0,0,0,0,5,4,8,2,0,0.45161290322580644,0,2,2,3,0,0,25,23,0.92,13,12,0.9230769230769231,35,26,0.7428571428571429,11,8,0.7272727272727273,17,14,0.8235294117647058,19,17,0.8947368421052632,0,0,,5,5,1.0,3,17.34,4.23,11.83,22.35,22.62,4.6,31-45
